,logFC,AveExpr,t,P.Value,adj.P.Val,B
cg13208429,0.21771944369174,0.266175888929866,13.363455910152,2.51893849391931e-36,8.49236811687721e-36,70.537954975936
cg17075998,0.202010337007738,0.345568136818146,13.3533271993419,2.80540736675157e-36,9.44824465036659e-36,70.430706785797
cg00431602,0.218726125419949,0.367013495246918,13.3527962698757,2.82128794975266e-36,9.50059687949865e-36,70.4250863301335
cg01886630,0.233449666402803,0.411578751223847,13.3494358626578,2.92389824753444e-36,9.84225137294534e-36,70.3895158545154
cg03026311,0.202207071778158,0.263049877241469,13.3460563982794,3.03083871049124e-36,1.01983584236516e-35,70.3537489264876
cg12547959,0.223337623147858,0.559827392521251,13.345662414703,3.0435568525978e-36,1.02407724354939e-35,70.3495795026715
cg04746792,0.220517690152986,0.274437427336597,13.3440426006507,3.09640680204384e-36,1.04167395091577e-35,70.3324381948907
cg14386202,0.211173764198534,0.282371305498869,13.3431467424069,3.12602763165655e-36,1.05154498347712e-35,70.3229585039414
cg23299576,0.25392230107548,0.318165765472421,13.3417228246879,3.1736901443931e-36,1.06740329220238e-35,70.3078918182075
cg24142775,0.202846347017473,0.274007185625622,13.3345920252234,3.42348766231167e-36,1.15056211850216e-35,70.232453897768
cg11859529,0.213756176466454,0.258669051164283,13.3303977004641,3.57946629061674e-36,1.20248306140227e-35,70.1880924443358
cg25499687,0.230075990476977,0.281007458771359,13.320441566195,3.97863885425072e-36,1.33537115501821e-35,70.0828236495536
cg21700214,0.235781467348302,0.560262542937903,13.3198282255584,4.00463107561744e-36,1.34390564295403e-35,70.0763401442714
cg02459704,0.20233534073308,0.381649496012618,13.2982167429908,5.03687349179996e-36,1.68647351235865e-35,69.8480009603204
cg04647094,0.200775492669641,0.258847352800494,13.2950278101616,5.21014321250521e-36,1.74385628563961e-35,69.81432623527
cg09526164,0.243013200911104,0.452892096378213,13.2930878010914,5.31844399303425e-36,1.77978901510334e-35,69.7938423032262
cg16840743,0.229265010684291,0.318688708441582,13.282078159797,5.97690709682993e-36,1.99728911769241e-35,69.677628259718
cg03769817,0.212288193101939,0.298658985308618,13.2770092755131,6.30677209021382e-36,2.10632147314873e-35,69.6241418373197
cg16940942,0.27609317372401,0.36238838858631,13.2747443247072,6.45996852143486e-36,2.15684884028865e-35,69.600246150802
cg20001978,0.2253985561544,0.393006442089015,13.2738453439587,6.52179602144818e-36,2.17718649723115e-35,69.590762386972
cg26246138,0.231548544318591,0.277453691619366,13.2642657874508,7.21836938909803e-36,2.40695479014922e-35,69.4897266535168
cg07940380,0.213470890400003,0.288757325483996,13.2069588343494,1.32343430915508e-35,4.38363817272814e-35,68.8862067202102
cg17058724,0.243222069091751,0.319826553363133,13.1961683474729,1.48319791232458e-35,4.90632517674622e-35,68.7727408054501
cg06915321,0.245188953720963,0.37411163200106,13.1935430890956,1.52488748068414e-35,5.04253577806512e-35,68.7451435463586
cg09112156,0.216062582412705,0.284562485501611,13.1877513586035,1.62103399159059e-35,5.35683437847117e-35,68.6842711638996
cg18990407,0.238180615036501,0.792054615452621,13.1862913425467,1.64620923993587e-35,5.43907455938473e-35,68.6689285643549
cg11073407,0.208648606948736,0.40271237792566,13.181205292111,1.73698802623471e-35,5.73603365715393e-35,68.6154895823125
cg17548613,0.243230243640571,0.32765763909351,13.1786003812231,1.7853951380337e-35,5.89442513016622e-35,68.5881245866027
cg10451760,0.21212649327021,0.37483833765508,13.1702018771134,1.95080036268507e-35,6.43510528866038e-35,68.4999188032943
cg11704979,0.201100130685703,0.248006759191639,13.1636624141061,2.09008558783041e-35,6.8900444766933e-35,68.4312607828687
cg14828248,0.211396678577959,0.351829529779107,13.1610135442727,2.14928315635049e-35,7.08333354170641e-35,68.4034559710255
cg02510708,0.277014571519433,0.351954095611907,13.1572152144767,2.23709417478614e-35,7.36940182065043e-35,68.3635912317472
cg16639627,0.269825654796803,0.392147893383285,13.1504280130074,2.40299105386518e-35,7.91019521051208e-35,68.2923742854104
cg05726764,0.205685533252333,0.608669697947443,13.1418448163811,2.63043574270998e-35,8.65034119589747e-35,68.2023435055374
cg19010939,0.261649917216432,0.33689264031397,13.1362694638641,2.78953455970792e-35,9.16721707844716e-35,68.1438812795138
cg23205426,0.213257885047161,0.324719299323803,13.1352937981048,2.81834535950067e-35,9.26088873111506e-35,68.133652124886
cg14369777,0.258785567320807,0.409335582820298,13.1293866798475,2.99921667333562e-35,9.84821021177369e-35,68.071729877669
cg10581449,0.241328316560175,0.341316492578786,13.1276354673719,3.05502583083399e-35,1.00295723507694e-34,68.0533757143544
cg02355809,-0.289049685048839,0.484725029545202,-13.1195247037302,3.3272964029668e-35,1.09130565601167e-34,67.968387156925
cg03946442,0.223583336853563,0.286039981063818,13.1159578186501,3.45455808592447e-35,1.13262693452955e-34,67.9310214812261
cg23934598,0.223531155263561,0.307486190021098,13.1150502835464,3.48770391847236e-35,1.14336171242796e-34,67.9215153661527
cg11409998,0.208205870623376,0.285728203934787,13.1143752979256,3.51256154735855e-35,1.15135220037455e-34,67.9144453800793
cg17505944,0.208928126682117,0.375241868213993,13.1137760245482,3.53477872854822e-35,1.15853386170495e-34,67.9081686065212
cg16158407,0.217226780709862,0.301147490130687,13.1128918127057,3.56781537920891e-35,1.16921773363745e-34,67.898907706851
cg13208102,0.215171414315722,0.303176385503845,13.0880382693838,4.63338090785716e-35,1.51388829329253e-34,67.638753349493
cg08774483,0.211633937878021,0.275931046327789,13.0858793453846,4.73970106177626e-35,1.54825786189001e-34,67.6161687154196
cg00646659,0.205170470853597,0.309809579009254,13.0802323292273,5.0294260919724e-35,1.64172522966848e-34,67.5571054536393
cg05887304,0.20272524756667,0.292755291087093,13.0722600421403,5.46871243976541e-35,1.78362613048058e-34,67.473747636697
cg13781574,0.213762502242566,0.310147748209932,13.0670652177035,5.77530577111815e-35,1.88254979831973e-34,67.4194471611504
cg14961598,0.240707685697506,0.301539570786447,13.0650109529396,5.9012158214231e-35,1.92338426443811e-34,67.3979778954273
cg24826812,0.225539621153094,0.283945583578732,13.0563988508144,6.45950701217978e-35,2.10313627617154e-34,67.3079941755212
cg21183872,0.219769086965316,0.29168193615536,13.0516129568474,6.79217843699572e-35,2.21046380224994e-34,67.2580040093804
cg25496213,0.20180438298913,0.269051621625977,13.0492150343064,6.96522021391823e-35,2.26606178243339e-34,67.2329610791148
cg26351479,0.213197959770623,0.349092722369893,13.0446652979828,7.30569915502555e-35,2.37572267406622e-34,67.1854530495909
cg26326621,0.203787856037238,0.748802574907106,13.0415972047507,7.54460481133061e-35,2.45247762445378e-34,67.1534218339742
cg22014878,0.234197656928739,0.306697382618418,13.0400331961596,7.66936807510059e-35,2.49258594227842e-34,67.1370951564323
cg17376045,0.211134686318962,0.287289289352021,13.0256738383593,8.91526049113649e-35,2.89262479831062e-34,66.987252738068
cg00769799,0.239455530273385,0.310928801881838,13.0097730673186,1.05311715995648e-34,3.41102454272883e-34,66.8214409493091
cg04499381,0.209635529961702,0.300638788142527,13.0021694270927,1.14038646640527e-34,3.69046489489074e-34,66.7421938624817
cg04388383,0.23732218444566,0.303787865265168,12.9965946690736,1.20891033714503e-34,3.90972980016069e-34,66.6841099927611
cg12888005,0.208623292725333,0.28839722485096,12.996061812246,1.21567096732055e-34,3.93151000812761e-34,66.6785588968519
cg04595393,0.240831397433066,0.307848762821238,12.9923163184169,1.26426612621677e-34,4.08676922465086e-34,66.6395436550719
cg22575892,0.25035765343507,0.320251637073616,12.991750125731,1.27177848321158e-34,4.11075940008521e-34,66.6336464511564
cg19162841,0.223791622307459,0.386795911243347,12.9913469307773,1.2771552323148e-34,4.12807964171229e-34,66.6294470512426
cg01857253,0.251531613909479,0.317676116650703,12.9912294475189,1.27872616753538e-34,4.13309823821383e-34,66.6282234415843
cg16890879,0.220055078996621,0.302186662981018,12.9856358321601,1.35579077894855e-34,4.37952712473662e-34,66.5699726153604
cg19924862,0.229407277602021,0.318377859723879,12.9832862706274,1.38952448947761e-34,4.48718157889653e-34,66.5455092381615
cg09937190,0.218894435886637,0.579158683588464,12.9830247668323,1.39333031977203e-34,4.49931115500103e-34,66.5427866540364
cg14520892,0.230713847186848,0.307373387744162,12.9802145198017,1.4348904938563e-34,4.63206173473339e-34,66.5135305232705
cg16108684,0.222771980468958,0.386101425902792,12.9737777187401,1.53479285749042e-34,4.95120698131314e-34,66.4465344500981
cg14232291,0.217937097771339,0.366417867829948,12.9684118699915,1.62334485697818e-34,5.23366333217878e-34,66.3907004521386
cg10310824,0.221022572473942,0.306532483450514,12.9643546848489,1.69366107193988e-34,5.45814719067792e-34,66.3484929093631
cg15906052,0.220214862449881,0.291255704101597,12.9607362020776,1.75892799276596e-34,5.6660608810655e-34,66.3108559726333
cg21331812,0.21455223317134,0.280918965211462,12.9598494091609,1.77530153657572e-34,5.71839809013067e-34,66.3016331368642
cg04468741,0.227136300012246,0.778041660629159,12.9554801303756,1.85821757226238e-34,5.98253897764138e-34,66.2561972604535
cg15392343,0.22416738859779,0.280597495614603,12.954237557745,1.88249434936178e-34,6.05974953827831e-34,66.2432775073308
cg22682304,0.247650867959661,0.339830917831948,12.9530389742473,1.90621083309164e-34,6.13508898893735e-34,66.2308158431715
cg02205962,0.21143210710577,0.276684185117645,12.9457829233753,2.05627365337121e-34,6.61363992840728e-34,66.155389588896
cg18396806,0.221465046190529,0.277816251542163,12.9427485623187,2.12246278535458e-34,6.82473050878777e-34,66.1238551351157
cg18470455,0.202857049854739,0.276374463536125,12.9414510892869,2.15140827132935e-34,6.91618205101304e-34,66.110372570169
cg17620251,0.202176152374781,0.259660738897528,12.9316577177971,2.38294906683361e-34,7.65258325030924e-34,66.0086320402213
cg00216997,0.216623658897596,0.288191167553785,12.9275639168897,2.48694086465274e-34,7.98297201928817e-34,65.9661165093693
cg16567137,0.259803736689601,0.350193949359079,12.9266279528851,2.51134401275418e-34,8.0602185725014e-34,65.9563973440113
cg22221554,0.312976041797589,0.415265004709104,12.9247228645941,2.56175380399048e-34,8.22014406596198e-34,65.9366159871191
cg07990395,0.261688278109981,0.33525814884929,12.9116273435706,2.93661796046077e-34,9.40972646519094e-34,65.8006872488691
cg26157279,0.224631319223765,0.295162637504578,12.8994505076316,3.33399327055184e-34,1.06691227428334e-33,65.6743691133173
cg13431666,0.245478320419532,0.319888795747966,12.8976656689734,3.39657353493077e-34,1.08673107726253e-33,65.6558599030419
cg24844608,0.244304405043854,0.326862157977067,12.8963098137356,3.44489311944815e-34,1.10201852713156e-33,65.641800392316
cg21999614,0.232391894468857,0.391969319894708,12.8705773749397,4.50331702611172e-34,1.43594862286573e-33,65.3751384217771
cg17274024,0.205305605342416,0.277581588594242,12.8699738671703,4.53168587839952e-34,1.44493334841861e-33,65.3688882278498
cg09985072,0.215525911688067,0.372384449134493,12.869068320842,4.57458663648873e-34,1.45854035532827e-33,65.3595103226647
cg11233153,0.274738759309643,0.342080448472462,12.8645853918604,4.7929970848869e-34,1.52745617893878e-33,65.3130906804416
cg07185983,0.213788481038012,0.445766765878501,12.8642738732034,4.80855457614731e-34,1.53237094474646e-33,65.3098653454291
cg27207756,-0.206756941227802,0.548523920549551,-12.85449359037,5.32340806155172e-34,1.69454470139812e-33,65.2086284937232
cg12039967,0.210750194167306,0.275333509231711,12.8535041272254,5.37845836712636e-34,1.7119839766305e-33,65.1983890525003
cg21765125,0.256764437058056,0.347320059894791,12.8448810189302,5.88285201281955e-34,1.87095493744508e-33,65.1091732716863
cg14180491,0.267619780311118,0.34240755615139,12.8371664222234,6.37387037410849e-34,2.02516591928239e-33,65.0293879509262
cg01003197,0.255752465045496,0.34711188517799,12.8364655111767,6.4204542913904e-34,2.03983807816985e-33,65.0221404877259
cg21365235,0.227863411758724,0.316808207098803,12.8345674187848,6.54831390697246e-34,2.07986147765662e-33,65.0025153059947
cg05837905,0.235622957447361,0.31159271473256,12.8264711255066,7.12277948785231e-34,2.26044956696166e-33,64.9188241532002
cg16891080,0.2292820183858,0.419919179372231,12.8225055048318,7.42219273003839e-34,2.35439644356859e-33,64.8778433883202
cg15027606,0.212091270197646,0.341170259525662,12.8122353134108,8.25714027689743e-34,2.61613241112221e-33,64.7717470472204
cg25125652,0.200548539900387,0.396379131529939,12.8036927227388,9.02240374840343e-34,2.85555351831416e-33,64.6835372273045
cg03347749,0.202164033040463,0.252244444873149,12.7941861238269,9.95727632088877e-34,3.1481995913567e-33,64.5854154066755
cg13081620,0.231200482402903,0.335188534189398,12.7890680967885,1.04998857232179e-33,3.31773979867945e-33,64.5326084224265
cg05907136,0.208274314778471,0.262882051672164,12.7808285577101,1.14359339042092e-33,3.61010744928425e-33,64.4476213153931
cg23412653,0.281733102463464,0.430425207712659,12.775966496429,1.20267858346712e-33,3.79451022359907e-33,64.3974870775068
cg03493520,0.258643675718848,0.399247027364496,12.7759503098417,1.20288027758717e-33,3.79512011432601e-33,64.3973201920247
cg20517444,0.204571760259679,0.258295854721435,12.7722738216128,1.2495748104962e-33,3.94054665402882e-33,64.3594185496114
cg22449896,0.254221270641198,0.337883067062918,12.7698851868062,1.2808750544144e-33,4.03773260638863e-33,64.334797220588
cg05397816,0.250170963529894,0.328205902098133,12.761924263772,1.39093778780464e-33,4.38059621690593e-33,64.252758782285
cg23121114,0.27055738739598,0.345061546001836,12.7578948104556,1.45018491130409e-33,4.56515441440963e-33,64.2112466419904
cg23175583,0.229494497660131,0.287883792723734,12.7473953123028,1.61663145843102e-33,5.08212382239129e-33,64.1031167060479
cg12584551,0.204649620073978,0.258208665751437,12.7440064912751,1.67431178749343e-33,5.26125728325506e-33,64.0682283115716
cg03104298,0.226994835265581,0.299875645174673,12.7433778918155,1.68523411137956e-33,5.2950640930279e-33,64.061757416407
cg17935021,0.242573297099175,0.392996071953396,12.7427919082823,1.69547982119116e-33,5.32688654633293e-33,64.0557253922148
cg16723510,0.269098902429123,0.403402142409365,12.7426246711974,1.69841525785711e-33,5.33599799089821e-33,64.0540039106497
cg11164993,0.253162157972584,0.411766556636628,12.7410928176906,1.72553968586469e-33,5.42046341802599e-33,64.0382361776907
cg05669832,0.224672259136687,0.824103928121039,12.7403723032012,1.73844647317828e-33,5.46032531623476e-33,64.0308201526979
cg04158739,0.207733251838985,0.329432858533234,12.7369849336731,1.80042512494451e-33,5.65268023771089e-33,63.995958492102
cg20855303,0.208459308628507,0.323269995471137,12.734888736885,1.83987587081819e-33,5.77513862693332e-33,63.9743879945568
cg26584339,0.297851958974779,0.389130273394239,12.7337087879594,1.86245997538828e-33,5.84505409099289e-33,63.96224692281
cg05032903,0.248268136553664,0.334044976194652,12.7319583999238,1.89647149544984e-33,5.95010205624275e-33,63.9442375964021
cg02285579,0.253308395910525,0.390351192539212,12.7312330067802,1.91074704840429e-33,5.99414284529819e-33,63.9367746443569
cg23146741,0.234236655252605,0.751902807728997,12.7270433354548,1.99531671751912e-33,6.25619034109949e-33,63.8936757958654
cg26985119,0.23785739470687,0.329036468514354,12.7236893154561,2.06569556430358e-33,6.47452568429114e-33,63.8591795135324
cg17602500,0.234079859544657,0.472504656156043,12.7199440528904,2.14720768974345e-33,6.72772610763894e-33,63.8206658827205
cg23280339,0.205304699195106,0.273079099970604,12.7198564468822,2.1491521888213e-33,6.73372543584591e-33,63.8197650879164
cg19584075,0.269860768936573,0.41672380259006,12.7198320992471,2.14969291905859e-33,6.73532636908493e-33,63.8195147379188
cg04960964,0.25418436823399,0.370003592879556,12.7174994937029,2.20213009877039e-33,6.89761418884707e-33,63.7955315244049
cg14586560,0.202173568299475,0.34677202429617,12.7154343844674,2.24961542559023e-33,7.04439925361325e-33,63.7743008917904
cg12980185,0.237571526823591,0.316631989455328,12.7123917480714,2.32144128972953e-33,7.26569275371118e-33,63.7430245231021
cg24184541,0.238662843257372,0.316883377975522,12.7106003306851,2.36479323129513e-33,7.39989205330328e-33,63.724612043878
cg22561883,0.238539689475217,0.302591621640431,12.7070824715332,2.45228348277663e-33,7.67064196278368e-33,63.6884595606874
cg11720358,0.271522236731773,0.351639462720692,12.689757489454,2.93247461193871e-33,9.15380166127733e-33,63.5105033394178
